,id,title,tags
6893,12770,Stealing Harvard,action comedi drama crime brucemcculloch john and hi girlfriend have vow to marri onc they save $30000 for their dream house. but the minut they achiev their financi goal john find out hi niec ha been accept at harvard and he' remind of hi promis to pay for her tuition (nearli $30000). john' friend duff convinc him to turn to petti crime to make the payment … but duff' hare-brain scheme spin quickli out of control. columbiapictur jasonle tomgreen lesliemann robberi harvard univers colleg fool studi hous uncl money petti crime steal harvard
6894,1590,Copying Beethoven,drama agnieszkaholland a fictionalis explor of beethoven' life in hi final day work on hi ninth symphony. it is 1824. beethoven is race to finish hi new symphony. howev it ha been year sinc hi last success and he is plagu by deaf loneli and person trauma. a copyist is urgent need to help the composer. a fiction charact is introduc in the form of a young conservatori student and aspir compos name anna holtz. the mercuri beethoven is skeptic that a woman might becom involv in hi masterpiec but slowli come to trust in anna' assist and in the end becom quit fond of her. by the time the piec is perform her presenc in hi life is an absolut necessity. her deep understand of hi work is such that she even correct mistak he ha made while her passion person open a door into hi privat world. sidneykimmelentertain edharri dianekrug matthewgood compos classic music woman director fiction biographi 19th centuri copi beethoven
6895,16448,Waiting for Guffman,comedi music christopherguest aspir director corki st. clair and the margin talent amateur cast of hi hokey small-town music product go overboard when they learn that broadway theater agent mort guffman will be in attendance. palemorningdun christopherguest eugenelevi fredwillard missouri mechan in the closet mockumentari improvis whisper travel agent alien contact citi council chines restaur product licens wait for guffman
6896,6488,Arachnophobia,comedi horror frankmarshal a larg spider from the jungl of south america is accident transport in a crate with a dead bodi to america where it mate with a local spider. soon after the resid of a small california town disappear as the result of spider bite from the deadli spider offspring. it' up to a coupl of doctor with the help of an insect extermin to annihil these eight leg freaks. amblinentertain jeffdaniel harleyjanekozak johngoodman small town spider anim attack outbreak creatur extermin spider bite creatur featur spider queen invas speci arachnophobia anim horror spider gener arachnophobia
6897,6641,Love and Other Disasters,"comedi romanc alekkeshishian flighti emili ""jacks"" jackson work for the british edit of vogu magazine. rather than pursu a relationship jack regularli hook up with her devot ex-boyfriend jame wildston and live with peter simon a gay screenwriter. when jack meet argentinian photographer' assist paolo sarmiento she assum he is gay and tri to bring him and peter togeth unawar that paolo is straight and in love with her. rubyfilm brittanymurphi matthewrhi santiagocabrera london england screenplay new love lifestyl vernissag fashion journal lover lover art relat make a match fashion photograph woman between two men pretend love relationship fashion extramarit affair gay love and other disast"
6898,9017,Outpost,action adventur horror stevebark in a seedi bar in a town ravag by war scientist and businessman hunt hire mercenari and former royal marin d.c. to assembl a crack team of ex-soldi to protect him on a danger journey into no-man' land. their mission is to scope out an old militari bunker in eastern europe. it should be easi – 48 hour at the most. lot of cash for littl risk. or so he says... regentcapit raystevenson julianwadham richardbrak bunker nazi eastern europ mercenari revel super soldier trap zombi occult ex soldier outpost
6899,323262,Holidays,comedi horror anthonyscottburn an antholog featur film that put a uniqu dark and origin spin on some of the most icon and belov holiday of all time by challeng our folklor tradit and assumptions. xyzfilm harleyquinnsmith lorenzaizzo sethgreen holiday halloween dark midnight antholog easter woman director holiday season holiday
6900,9929,Asterix and Cleopatra,famili anim adventur comedi renégoscinni popular anim hero asterix and hi faith sidekick obelix travel to ancient egypt to help cleopatra build a new summer home. cleopatra and juliu caesar have made a bet with caesar wager the project cannot be complet in a few week time. with the help of a magic potion asterix come to the rescu of the queen of the nile as caesar and an angri architect plot against them. belvis rogercarel jacquesmorel michelinedax cairo jealousi egypt queen architect magic palac villag cartoon cleopatra base on comic ancient egypt pharaoh warrior 1st centuri asterix and cleopatra
6901,512263,Honey Boy,"drama ""almaharel"" the stori of a child star attempt to mend hi relationship with hi law-break alcohol-abus father over the cours of a decad loos base on shia labeouf’ life. amazonstudio shialabeouf lucashedg noahjup vietnam veteran rehabilit motel clown childhood trauma drug rehabilit drug use alcohol child star alcohol father child smoke autobiograph woman director child actor alcohol problem abus father famili problem child protagonist irrespons parent father son relationship honey boy"
6902,9270,Brick,drama mysteri rianjohnson a teenag loner push hi way into the underworld of a high school crime ring to investig the disappear of hi ex-girlfriend. focusfeatur josephgordon levitt emiliederavin california lone wolf leav high school disappear whodunit call neo noir teenag brick
6903,10874,Muppet Treasure Island,action comedi music famili adventur romanc brianhenson after tell the stori of flint' last journey to young jim hawkin billi bone ha a heart attack and die just as jim and hi friend are attack by pirates. the gang escap into the town where they hire out a boat and crew to find the hidden treasur which wa reveal by bone befor he died. on their voyag across the sea they soon find out that not everyon on board can be trusted. waltdisneypictur timcurri billyconnolli jennifersaund island pirat gang puppet treasur hunt puppetri muppet treasur island
6904,85033,Café de Flore,drama romanc jean-marcvallé jacquelin is a young mother live in 1960 pari with her disabl son laurent. abandon by her husband jacquelin sacrific everyth to care for her son and vow to give laurent a “normal” life full of happiness. antoin is a success dj in present day montreal who seem to have it all: a thrive career two beauti daughter partner rose with whom he is passion in love. howev noth is perfect and antoine’ ex-wif carol remain devast by their recent separation. item7 vanessaparadi kevinpar hélèneflor down syndrom montreal canada divorc coupl nonlinear timelin divorc man divorc father multipl stori line divorc parent divorc mother café de flore
6905,15256,200 Cigarettes,comedi drama romanc risabramongarcia it' new york citi in 1981 and variou twentysometh are converg on a new year' eve party. paramount benaffleck caseyaffleck davechappel new year' eve relationship manhattan new york citi woman director 200 cigarett
